Id|TIPO_VIA|NOMBRE_VIA|PORTAL1|PORTAL2|CODPOSTAL|COD_INE_MUNICIPIO|LATITUD_WGS84_4326|LONGITUD_WGS84_4326|PROVINCIA|MUNICIPIO|POBLACION
|||||||40.40877248660165|-3.6773011739886807|||
|||||||40.40839598607664|-3.67565357408645|||
|||||||40.4075271165607|-3.670900465516535|||
|||||||40.40869433756976|-3.6724657221410175|||
|||||||40.41317974310027|-3.671807918790679|||
|||||||40.41049559312358|-3.67272248839458|||
|||||||40.41114840610194|-3.675606092582773|||
|||||||40.41352730775967|-3.674574953248117|||
|||||||40.414551235056855|-3.67594840704507|||
|||||||40.4156362321961|-3.6726608301036663|||
|||||||40.41630132565937|-3.670670689135636|||
|||||||40.403296587342666|-3.680109206197963|||
|||||||40.41753603664844|-3.663336542393245|||
|||||||40.41631798037752|-3.662060585699948|||
|||||||40.40487092941549|-3.667540648337934|||
|||||||40.41790924076279|-3.663906204625957|||
|||||||40.41162675883905|-3.663599742570748|||
|||||||40.40125427786918|-3.677199900809049|||
|||||||40.403065404633786|-3.68258734232621|||
|||||||40.39954251458956|-3.6746718169155863|||
|||||||40.402038405995086|-3.6689378160443744|||
|||||||40.40170642209464|-3.672898401182575|||
|||||||40.42124495436581|-3.690478833770356|||
|||||||40.42137245426407|-3.687248234891179|||
|||||||40.42189965051556|-3.685100054855927|||
|||||||40.42399185451934|-3.685597189939599|||
|||||||40.42457922963397|-3.6886212261617968|||
|||||||40.42789789399138|-3.687969296377799|||
|||||||40.42650976625758|-3.6852028981261857|||
|||||||40.42847231444299|-3.684977267694285|||
|||||||40.427989966924414|-3.681920589993298|||
|||||||40.42643230244629|-3.683356437464029|||
|||||||40.426126145683554|-3.681154372838712|||
|||||||40.4233233526918|-3.683283128830531|||
|||||||40.42272491147571|-3.6823826631095766|||
|||||||40.42302262693938|-3.681082501041941|||
|||||||40.42312677116335|-3.679559785127962|||
|||||||40.42498339385093|-3.679078398344455|||
|||||||40.42257003358221|-3.6781430969413695|||
|||||||40.422492459173554|-3.676678362877386|||
|||||||40.424123826332526|-3.6769047493516864|||
|||||||40.42543978390867|-3.675818351211671|||
|||||||40.42547080137855|-3.6779103770515937|||
|||||||40.42749295275079|-3.679215453198137|||
|||||||40.42810806896181|-3.677683770129039|||
|||||||40.42672639312189|-3.677803268018051|||
|||||||40.42664972401266|-3.6763363106279936|||
|||||||40.42803178713802|-3.676217042819849|||
|||||||40.4279561298512|-3.674662308297406|||
|||||||40.427673836564914|-3.6728828291355375|||
|||||||40.4264812249876|-3.674307652850562|||
|||||||40.42515200687063|-3.6736876310696633|||
|||||||40.42515695045192|-3.671723933693863|||
|||||||40.42637812802526|-3.6717360594493207|||
|||||||40.42772227522669|-3.670192440579521|||
|||||||40.42632711579101|-3.669677632368319|||
|||||||40.42506382832965|-3.6697893023713513|||
|||||||40.42342741056398|-3.669917792903994|||
|||||||40.423977680774016|-3.671386432972101|||
|||||||40.4240220001444|-3.6745442017460914|||
|||||||40.42289737153022|-3.675093675613924|||
|||||||40.42281827563089|-3.673522314830019|||
|||||||40.42212875308877|-3.671905791356447|||
|||||||40.42176527693151|-3.66603756078668|||
|||||||40.42220715825337|-3.661692883955684|||
|||||||40.42328027661134|-3.665102376453607|||
|||||||40.42335804349711|-3.667883941725772|||
|||||||40.424556289727|-3.665965286757945|||
|||||||40.424233836831455|-3.667796893142649|||
|||||||40.42508519185151|-3.66741092705932|||
|||||||40.4261811232931|-3.668128995922231|||
|||||||40.42585238586012|-3.666244374241949|||
|||||||40.426270309928526|-3.66505385735508|||
|||||||40.42586863244712|-3.6622736639255953|||
|||||||40.427074213218816|-3.661003508378767|||
|||||||40.42784944710051|-3.662810513766051|||
|||||||40.42750727618605|-3.66424496939988|||
|||||||40.42759295152255|-3.667317412839069|||
|||||||40.428617425041466|-3.665750446874553|||
|||||||40.43010710834196|-3.6625702899426935|||
|||||||40.429394005339766|-3.666976899000663|||
|||||||40.43010972960486|-3.667620577484168|||
|||||||40.43106682654452|-3.668875836503665|||
|||||||40.431688545358014|-3.665961440184358|||
|||||||40.43181884363489|-3.669298592116218|||
|||||||40.43301173673293|-3.671422565586854|||
|||||||40.43293341054726|-3.669884754325479|||
|||||||40.43363904361232|-3.667257867543284|||
|||||||40.43396025240381|-3.6650880560308345|||
|||||||40.43307083882688|-3.662483323597874|||
|||||||40.43583872166443|-3.6621309712949537|||
|||||||40.43570263230159|-3.6650251393597975|||
|||||||40.43802694379824|-3.6608207284561143|||
|||||||40.43749375346595|-3.6634837826522433|||
|||||||40.43912153952725|-3.6619425323081662|||
|||||||40.44026003006364|-3.662062700803464|||
|||||||40.44136887064207|-3.661959053909664|||
|||||||40.44208268358657|-3.662561399910792|||
|||||||40.44276371027176|-3.66123335050808|||
|||||||40.44187427802489|-3.665165370637536|||
|||||||40.44010414282637|-3.663546028479173|||
|||||||40.4389284886412|-3.664514515858472|||
|||||||40.43772938291507|-3.664347448939214|||
|||||||40.43709632058684|-3.666796478071805|||
|||||||40.43903290996673|-3.6685820415150094|||
|||||||40.43477111852079|-3.669814537039172|||
|||||||40.43484525871996|-3.673149803664157|||
|||||||40.43576269535828|-3.672003155442148|||
|||||||40.43644347187585|-3.6711588098793615|||
|||||||40.43715056189812|-3.67316065268002|||
|||||||40.43699437854921|-3.674671451361257|||
|||||||40.43601245641546|-3.675220922208251|||
|||||||40.4379674460183|-3.675203412388657|||
|||||||40.43639646159614|-3.6769954195382217|||
|||||||40.43667198484391|-3.678411236917693|||
